message_id,contact_id,platform,timestamp,date,content,summary,full_text
182,3,phone,2024-12-08 07:34:19,2024-12-08,"네, 기술지원팀 박지훈입니다...",일반 업무 메시지,"네, 기술지원팀 박지훈입니다. 무엇을 도와드릴까요? 아, 거래처 담당자님. SmartAnalytics 사용 중에 오류가 발생하셨다고요? 어떤 오류 메시지가 나오나요? 아... 잠시만요. 그 오류는 보통 최신 버전 업데이트 하시면 해결됩니다. 한번 시도해보시겠어요? 네, 천천히 해보세요. ... 해결되셨나요? 다행이네요. 다른 문제 없으시면 통화 종료하겠습니다. 네, 감사합니다."
156,3,email,2024-12-08 09:28:58,2024-12-08,"제목: 제목: 기획서 검토 요청

안녕하세요, 박지훈님.

기획서 초안 검토 요청드립니다.
2024-12-11까지 피드백 주시면 감사하겠습니다.

첨부: 기획서_초안.docx

감사합니다.
나 드림",검토 요청,
21,1,sms,2024-12-09 03:47:48,2024-12-09,회의 시간 10분 전입니다. 곧 시작하겠습니다.,일반 업무 메시지,
66,2,kakao,2024-12-09 05:21:33,2024-12-09,주말 잘 보내세요~ 😄,일반 업무 메시지,
127,3,phone,2024-12-10 03:07:07,2024-12-10,여보세요? 박지훈입니다...,일반 업무 메시지,"여보세요? 박지훈입니다. 네, 박팀장님. 델타 진행 상황 궁금하시다고요? 네, 현재 설계 단계는 거의 마무리되었고, 개발팀에서 다음 주부터 본격적으로 개발에 착수할 예정입니다. 예상 완료일은 기존과 동일하게 2025-02-09로 보고 있습니다. 네, 특별한 이슈는 아직 없습니다. 또 궁금한 점 있으시면 언제든지 연락주세요. 네, 감사합니다."
291,5,sms,2024-12-11 03:10:31,2024-12-11,요청하신 자료 이메일로 발송했습니다. 확인 부탁드립니다.,자료 발송 확인 요청,
269,5,phone,2024-12-11 12:24:12,2024-12-11,"네, 기술지원팀 정도윤입니다...",일반 업무 메시지,"네, 기술지원팀 정도윤입니다. 무엇을 도와드릴까요? 아, 최주임님. SmartAnalytics 사용 중에 오류가 발생하셨다고요? 어떤 오류 메시지가 나오나요? 아... 잠시만요. 그 오류는 보통 재부팅 하시면 해결됩니다. 한번 시도해보시겠어요? 네, 천천히 해보세요. ... 해결되셨나요? 다행이네요. 다른 문제 없으시면 통화 종료하겠습니다. 네, 감사합니다."
178,3,email,2024-12-12 02:17:25,2024-12-12,"제목: 제목: 알파 주간 보고서 제출

안녕하세요, 박지훈님.

베타 주간 보고서 첨부하여 보내드립니다.
검토 후 의견 주시면 감사하겠습니다.

감사합니다.
나 드림",보고서 제출,
282,5,phone,2024-12-12 17:20:52,2024-12-12,"네, 정도윤입니다...",일반 업무 메시지,"네, 정도윤입니다. 아, 박팀장님이시군요. 네, 다음 주 회의 말씀이시죠? 저희 팀은 화요일 오후 2시나 수요일 오전 10시가 괜찮은데, 언제가 편하실까요? 아, 수요일 10시요? 네, 좋습니다. 그럼 수요일 10시에 뵙는 것으로 알겠습니다. 필요한 자료는 미리 보내드리겠습니다. 네, 감사합니다."
148,3,phone,2024-12-13 03:13:17,2024-12-13,"네, 박지훈입니다...",일반 업무 메시지,"네, 박지훈입니다. 아, 최주임님이시군요. 네, 다음 주 회의 말씀이시죠? 저희 팀은 화요일 오후 2시나 수요일 오전 10시가 괜찮은데, 언제가 편하실까요? 아, 수요일 10시요? 네, 좋습니다. 그럼 수요일 10시에 뵙는 것으로 알겠습니다. 필요한 자료는 미리 보내드리겠습니다. 네, 감사합니다."
8,1,email,2024-12-13 10:24:37,2024-12-13,"제목: 제목: 고객미팅 회의록 공유

안녕하세요, 김민준님.

오늘 진행된 TF회의 회의록 공유드립니다.
결정 사항 및 액션 아이템 확인 부탁드립니다.

첨부: TF회의_회의록.pdf

감사합니다.
나 드림",회의록 공유,
171,3,sms,2024-12-13 20:37:58,2024-12-13,오늘 미팅 감사합니다. 추후 다시 연락드리겠습니다.,일반 업무 메시지,
173,3,email,2024-12-13 23:02:54,2024-12-13,"제목: 제목: 결과보고서 검토 요청

안녕하세요, 박지훈님.

기획서 초안 검토 요청드립니다.
2024-12-18까지 피드백 주시면 감사하겠습니다.

첨부: 기획서_초안.docx

감사합니다.
나 드림",검토 요청,
92,2,kakao,2024-12-14 01:44:30,2024-12-14,이서연님~ 오늘 점심 뭐 드실래요? 🍕,비공식 일정 소통,
259,5,kakao,2024-12-15 05:16:19,2024-12-15,혹시 지금 잠깐 통화 가능하실까요?,통화 요청,
287,5,slack,2024-12-16 02:55:29,2024-12-16,자리 비움: 오후 2시-4시 외근입니다.,자리 비움 공지,
108,2,phone,2024-12-16 05:54:49,2024-12-16,여보세요? 이서연입니다...,일반 업무 메시지,"여보세요? 이서연입니다. 네, 최주임님. 시그마 진행 상황 궁금하시다고요? 네, 현재 설계 단계는 거의 마무리되었고, 개발팀에서 다음 주부터 본격적으로 개발에 착수할 예정입니다. 예상 완료일은 기존과 동일하게 2025-03-10로 보고 있습니다. 네, 특별한 이슈는 아직 없습니다. 또 궁금한 점 있으시면 언제든지 연락주세요. 네, 감사합니다."
198,4,email,2024-12-16 23:45:02,2024-12-16,"제목: 제목: 베타 주간 보고서 제출

안녕하세요, 최수아님.

감마 주간 보고서 첨부하여 보내드립니다.
검토 후 의견 주시면 감사하겠습니다.

감사합니다.
나 드림",보고서 제출,
237,4,sms,2024-12-17 07:23:03,2024-12-17,"[(주)넥스트] 최수아님, 오후 4시에 본사 1층 회의실에서 뵙겠습니다.",회의 일정 안내,
186,3,slack,2024-12-18 03:28:45,2024-12-18,오늘 공유해주신 시장 조사 보고서 잘 받았습니다. 감사합니다.,자료 수신 확인,
97,2,phone,2024-12-18 13:45:56,2024-12-18,여보세요? 이서연입니다...,일반 업무 메시지,"여보세요? 이서연입니다. 네, 최주임님. 델타 진행 상황 궁금하시다고요? 네, 현재 설계 단계는 거의 마무리되었고, 개발팀에서 다음 주부터 본격적으로 개발에 착수할 예정입니다. 예상 완료일은 기존과 동일하게 2025-03-02로 보고 있습니다. 네, 특별한 이슈는 아직 없습니다. 또 궁금한 점 있으시면 언제든지 연락주세요. 네, 감사합니다."
90,2,phone,2024-12-18 17:22:59,2024-12-18,박팀장님! 저 이서연인데요...,일반 업무 메시지,"박팀장님! 저 이서연인데요. 지금 DB서버 서비스에 접속 장애가 발생했습니다. 원인 파악 중인데, 혹시 관련해서 아시는 내용 있으신가요? 아, 네... 일단 저희 쪽에서도 계속 확인해보겠습니다. 특이사항 발견되면 바로 공유드리겠습니다. 네, 부탁드립니다!"
129,3,slack,2024-12-18 19:15:24,2024-12-18,오늘 공유해주신 시장 조사 보고서 잘 받았습니다. 감사합니다.,자료 수신 확인,
125,3,sms,2024-12-19 07:30:53,2024-12-19,오늘 미팅 감사합니다. 추후 다시 연락드리겠습니다.,일반 업무 메시지,
155,3,kakao,2024-12-19 14:50:50,2024-12-19,포세이돈 관련해서 간단하게 여쭤볼 게 있는데 시간 괜찮으신가요?,일반 업무 메시지,
252,5,slack,2024-12-20 19:49:03,2024-12-20,오늘 공유해주신 시장 조사 보고서 잘 받았습니다. 감사합니다.,자료 수신 확인,
165,3,kakao,2024-12-21 15:33:23,2024-12-21,아폴론 관련해서 간단하게 여쭤볼 게 있는데 시간 괜찮으신가요?,일반 업무 메시지,
117,2,email,2024-12-21 23:36:35,2024-12-21,"제목: 제목: TF회의 회의록 공유

안녕하세요, 이서연님.

오늘 진행된 주간회의 회의록 공유드립니다.
결정 사항 및 액션 아이템 확인 부탁드립니다.

첨부: 주간회의_회의록.pdf

감사합니다.
나 드림",회의록 공유,
68,2,kakao,2024-12-23 15:29:12,2024-12-23,혹시 지금 잠깐 통화 가능하실까요?,통화 요청,
152,3,sms,2024-12-23 17:51:06,2024-12-23,"박지훈님, 부재중 전화 확인했습니다. 다시 연락드리겠습니다.",부재중 응답,
99,2,phone,2024-12-24 12:41:59,2024-12-24,"네, 이서연입니다...",일반 업무 메시지,"네, 이서연입니다. 박팀장님, 안녕하세요. 계약서 초안 잘 받았습니다. 검토해보니 납품 기한 관련해서 저희 쪽 의견을 조금 반영해주셨으면 하는데요. 현재 제시된 14일은 조금 촉박할 것 같아서, 29일로 조정 가능할지 여쭙고 싶습니다. 네... 내부적으로 검토해보시고 다시 연락 주시겠어요? 알겠습니다. 기다리겠습니다. 네, 감사합니다."
65,2,sms,2024-12-25 02:23:48,2024-12-25,오늘 미팅 감사합니다. 추후 다시 연락드리겠습니다.,일반 업무 메시지,
52,1,email,2024-12-25 07:22:22,2024-12-25,"제목: 제목: 베타 주간 보고서 제출

안녕하세요, 김민준님.

감마 주간 보고서 첨부하여 보내드립니다.
검토 후 의견 주시면 감사하겠습니다.

감사합니다.
나 드림",보고서 제출,
126,3,slack,2024-12-25 10:24:45,2024-12-25,"안녕하세요, 박지훈님. 포세이돈 관련하여 문의드립니다.",일반 업무 메시지,
161,3,slack,2024-12-27 03:53:11,2024-12-27,긴급: 서버 다운 발생. 확인 후 조치 부탁드립니다.,일반 업무 메시지,
49,1,slack,2024-12-28 05:01:44,2024-12-28,긴급: 서버 다운 발생. 확인 후 조치 부탁드립니다.,일반 업무 메시지,
218,4,slack,2024-12-29 17:55:13,2024-12-29,자리 비움: 오후 2시-4시 외근입니다.,자리 비움 공지,
63,2,phone,2024-12-29 20:43:43,2024-12-29,"네, 이서연입니다...",일반 업무 메시지,"네, 이서연입니다. 박팀장님, 안녕하세요. 계약서 초안 잘 받았습니다. 검토해보니 납품 기한 관련해서 저희 쪽 의견을 조금 반영해주셨으면 하는데요. 현재 제시된 12일은 조금 촉박할 것 같아서, 30일로 조정 가능할지 여쭙고 싶습니다. 네... 내부적으로 검토해보시고 다시 연락 주시겠어요? 알겠습니다. 기다리겠습니다. 네, 감사합니다."
81,2,sms,2024-12-30 00:49:54,2024-12-30,회의 시간 10분 전입니다. 곧 시작하겠습니다.,일반 업무 메시지,
190,4,kakao,2024-12-30 14:47:52,2024-12-30,최수아님~ 오늘 점심 뭐 드실래요? 🍕,비공식 일정 소통,
292,5,sms,2024-12-31 01:56:27,2024-12-31,요청하신 자료 이메일로 발송했습니다. 확인 부탁드립니다.,자료 발송 확인 요청,
255,5,sms,2025-01-01 09:00:16,2025-01-01,"정도윤님, 부재중 전화 확인했습니다. 다시 연락드리겠습니다.",부재중 응답,
254,5,kakao,2025-01-01 11:06:11,2025-01-01,정도윤님~ 오늘 점심 뭐 드실래요? 🍕,비공식 일정 소통,
193,4,kakao,2025-01-04 20:47:53,2025-01-04,주말 잘 보내세요~ 😄,일반 업무 메시지,
43,1,sms,2025-01-05 00:30:15,2025-01-05,회의 시간 10분 전입니다. 곧 시작하겠습니다.,일반 업무 메시지,
98,2,phone,2025-01-05 02:35:56,2025-01-05,"네, 이서연입니다...",일반 업무 메시지,"네, 이서연입니다. 박팀장님, 안녕하세요. 계약서 초안 잘 받았습니다. 검토해보니 납품 기한 관련해서 저희 쪽 의견을 조금 반영해주셨으면 하는데요. 현재 제시된 14일은 조금 촉박할 것 같아서, 27일로 조정 가능할지 여쭙고 싶습니다. 네... 내부적으로 검토해보시고 다시 연락 주시겠어요? 알겠습니다. 기다리겠습니다. 네, 감사합니다."
207,4,sms,2025-01-05 08:47:35,2025-01-05,"최수아님, 부재중 전화 확인했습니다. 다시 연락드리겠습니다.",부재중 응답,
281,5,slack,2025-01-07 20:15:36,2025-01-07,https://example.com/guide2 자료 참고 부탁드립니다.,일반 업무 메시지,
100,2,kakao,2025-01-08 20:23:11,2025-01-08,넵 확인했습니다! 👍,일반 업무 메시지,
4,1,kakao,2025-01-08 23:10:26,2025-01-08,주말 잘 보내세요~ 😄,일반 업무 메시지,
136,3,sms,2025-01-09 02:08:32,2025-01-09,요청하신 자료 이메일로 발송했습니다. 확인 부탁드립니다.,자료 발송 확인 요청,
300,5,kakao,2025-01-09 17:42:34,2025-01-09,포세이돈 관련해서 간단하게 여쭤볼 게 있는데 시간 괜찮으신가요?,일반 업무 메시지,
137,3,slack,2025-01-09 20:01:05,2025-01-09,오늘 공유해주신 시장 조사 보고서 잘 받았습니다. 감사합니다.,자료 수신 확인,
71,2,slack,2025-01-11 14:14:52,2025-01-11,자리 비움: 오후 2시-4시 외근입니다.,자리 비움 공지,
262,5,slack,2025-01-12 05:52:57,2025-01-12,백엔드 개발 진행 상황 업데이트 드립니다. 현재 78% 완료되었습니다.,일반 업무 메시지,
24,1,slack,2025-01-13 08:37:59,2025-01-13,백엔드 개발 진행 상황 업데이트 드립니다. 현재 62% 완료되었습니다.,일반 업무 메시지,
143,3,slack,2025-01-13 08:41:42,2025-01-13,팀 전체 공지: 복지 제도 변경 공지,일반 업무 메시지,
135,3,slack,2025-01-13 17:51:23,2025-01-13,다음 주 목요일 오전 10시에 기술 검토 회의 관련 미팅 가능하실까요?,일반 업무 메시지,
163,3,slack,2025-01-14 02:21:11,2025-01-14,자리 비움: 오후 2시-4시 외근입니다.,자리 비움 공지,
247,5,kakao,2025-01-14 17:42:37,2025-01-14,주말 잘 보내세요~ 😄,일반 업무 메시지,
169,3,phone,2025-01-14 23:53:06,2025-01-14,"네, 박지훈입니다...",일반 업무 메시지,"네, 박지훈입니다. 아, 박팀장님이시군요. 네, 다음 주 회의 말씀이시죠? 저희 팀은 화요일 오후 2시나 수요일 오전 10시가 괜찮은데, 언제가 편하실까요? 아, 수요일 10시요? 네, 좋습니다. 그럼 수요일 10시에 뵙는 것으로 알겠습니다. 필요한 자료는 미리 보내드리겠습니다. 네, 감사합니다."
222,4,email,2025-01-15 05:22:29,2025-01-15,"제목: 제목: 기술 제휴 제안서 발송

안녕하세요, 최수아님.

요청하신 신규 서비스 제안서 보내드립니다.
궁금한 점 있으시면 언제든지 연락주세요.

첨부: 신규 서비스_제안서.pdf

감사합니다.
나 드림",제안서 발송,
180,3,email,2025-01-15 06:36:30,2025-01-15,"제목: 제목: 신규 서비스 제안서 발송

안녕하세요, 박지훈님.

요청하신 협업 모델 제안서 보내드립니다.
궁금한 점 있으시면 언제든지 연락주세요.

첨부: 협업 모델_제안서.pdf

감사합니다.
나 드림",제안서 발송,
140,3,sms,2025-01-15 11:04:08,2025-01-15,회의 시간 10분 전입니다. 곧 시작하겠습니다.,일반 업무 메시지,
200,4,kakao,2025-01-16 10:00:57,2025-01-16,혹시 지금 잠깐 통화 가능하실까요?,통화 요청,
115,2,sms,2025-01-16 18:03:18,2025-01-16,요청하신 자료 이메일로 발송했습니다. 확인 부탁드립니다.,자료 발송 확인 요청,
164,3,email,2025-01-16 20:14:48,2025-01-16,"제목: 제목: 신규 서비스 제안서 발송

안녕하세요, 박지훈님.

요청하신 신규 서비스 제안서 보내드립니다.
궁금한 점 있으시면 언제든지 연락주세요.

첨부: 신규 서비스_제안서.pdf

감사합니다.
나 드림",제안서 발송,
243,4,kakao,2025-01-17 12:27:16,2025-01-17,혹시 지금 잠깐 통화 가능하실까요?,통화 요청,
238,4,email,2025-01-17 22:22:06,2025-01-17,"제목: 제목: 기획서 검토 요청

안녕하세요, 최수아님.

제안서 초안 검토 요청드립니다.
2025-01-19까지 피드백 주시면 감사하겠습니다.

첨부: 제안서_초안.docx

감사합니다.
나 드림",검토 요청,
57,1,phone,2025-01-17 23:32:13,2025-01-17,"네, 김민준입니다...",일반 업무 메시지,"네, 김민준입니다. 아, 이대리님이시군요. 네, 다음 주 회의 말씀이시죠? 저희 팀은 화요일 오후 2시나 수요일 오전 10시가 괜찮은데, 언제가 편하실까요? 아, 수요일 10시요? 네, 좋습니다. 그럼 수요일 10시에 뵙는 것으로 알겠습니다. 필요한 자료는 미리 보내드리겠습니다. 네, 감사합니다."
101,2,email,2025-01-18 17:33:25,2025-01-18,"제목: 제목: 고객미팅 회의록 공유

안녕하세요, 이서연님.

오늘 진행된 TF회의 회의록 공유드립니다.
결정 사항 및 액션 아이템 확인 부탁드립니다.

첨부: TF회의_회의록.pdf

감사합니다.
나 드림",회의록 공유,
6,1,email,2025-01-19 08:35:42,2025-01-19,"제목: 제목: 알파 주간 보고서 제출

안녕하세요, 김민준님.

베타 주간 보고서 첨부하여 보내드립니다.
검토 후 의견 주시면 감사하겠습니다.

감사합니다.
나 드림",보고서 제출,
221,4,kakao,2025-01-20 03:06:47,2025-01-20,혹시 지금 잠깐 통화 가능하실까요?,통화 요청,
9,1,phone,2025-01-20 11:03:18,2025-01-20,최주임님! 저 김민준인데요...,일반 업무 메시지,"최주임님! 저 김민준인데요. 지금 결제모듈 서비스에 접속 장애가 발생했습니다. 원인 파악 중인데, 혹시 관련해서 아시는 내용 있으신가요? 아, 네... 일단 저희 쪽에서도 계속 확인해보겠습니다. 특이사항 발견되면 바로 공유드리겠습니다. 네, 부탁드립니다!"
30,1,email,2025-01-21 00:18:46,2025-01-21,"제목: 제목: 휴가 신청 승인 요청

안녕하세요, 팀장님.

2025-06-03부터 2025-07-09까지 개인 사정으로 휴가를 신청하고자 합니다.
업무 인수인계는 김지원님께 완료하였습니다.
승인 부탁드립니다.

감사합니다.
나 드림",휴가 신청,
12,1,phone,2025-01-21 02:19:51,2025-01-21,"네, 김민준입니다...",일반 업무 메시지,"네, 김민준입니다. 아, 박팀장님이시군요. 네, 다음 주 회의 말씀이시죠? 저희 팀은 화요일 오후 2시나 수요일 오전 10시가 괜찮은데, 언제가 편하실까요? 아, 수요일 10시요? 네, 좋습니다. 그럼 수요일 10시에 뵙는 것으로 알겠습니다. 필요한 자료는 미리 보내드리겠습니다. 네, 감사합니다."
51,1,slack,2025-01-21 22:27:53,2025-01-21,사용자 매뉴얼 초안 검토 요청드립니다. 피드백 부탁드립니다.,일반 업무 메시지,
184,3,phone,2025-01-22 04:33:50,2025-01-22,최주임님! 저 박지훈인데요...,일반 업무 메시지,"최주임님! 저 박지훈인데요. 지금 DB서버 서비스에 접속 장애가 발생했습니다. 원인 파악 중인데, 혹시 관련해서 아시는 내용 있으신가요? 아, 네... 일단 저희 쪽에서도 계속 확인해보겠습니다. 특이사항 발견되면 바로 공유드리겠습니다. 네, 부탁드립니다!"
276,5,phone,2025-01-22 05:02:35,2025-01-22,"네, 정도윤입니다...",일반 업무 메시지,"네, 정도윤입니다. 박팀장님, 안녕하세요. 계약서 초안 잘 받았습니다. 검토해보니 납품 기한 관련해서 저희 쪽 의견을 조금 반영해주셨으면 하는데요. 현재 제시된 17일은 조금 촉박할 것 같아서, 22일로 조정 가능할지 여쭙고 싶습니다. 네... 내부적으로 검토해보시고 다시 연락 주시겠어요? 알겠습니다. 기다리겠습니다. 네, 감사합니다."
232,4,slack,2025-01-22 05:24:38,2025-01-22,테스트 계획서 초안 검토 요청드립니다. 피드백 부탁드립니다.,일반 업무 메시지,
80,2,sms,2025-01-22 15:03:18,2025-01-22,오늘 미팅 감사합니다. 추후 다시 연락드리겠습니다.,일반 업무 메시지,
219,4,kakao,2025-01-22 20:01:15,2025-01-22,혹시 지금 잠깐 통화 가능하실까요?,통화 요청,
48,1,phone,2025-01-22 22:30:30,2025-01-22,"네, 기술지원팀 김민준입니다...",일반 업무 메시지,"네, 기술지원팀 김민준입니다. 무엇을 도와드릴까요? 아, 최주임님. BizPlatform 사용 중에 오류가 발생하셨다고요? 어떤 오류 메시지가 나오나요? 아... 잠시만요. 그 오류는 보통 캐시 삭제 하시면 해결됩니다. 한번 시도해보시겠어요? 네, 천천히 해보세요. ... 해결되셨나요? 다행이네요. 다른 문제 없으시면 통화 종료하겠습니다. 네, 감사합니다."
37,1,sms,2025-01-23 01:05:01,2025-01-23,요청하신 자료 이메일로 발송했습니다. 확인 부탁드립니다.,자료 발송 확인 요청,
172,3,kakao,2025-01-23 12:51:04,2025-01-23,혹시 지금 잠깐 통화 가능하실까요?,통화 요청,
86,2,sms,2025-01-23 14:37:22,2025-01-23,요청하신 자료 이메일로 발송했습니다. 확인 부탁드립니다.,자료 발송 확인 요청,
110,2,slack,2025-01-23 15:49:06,2025-01-23,"안녕하세요, 이서연님. 제우스 관련하여 문의드립니다.",일반 업무 메시지,
89,2,email,2025-01-24 09:08:50,2025-01-24,"제목: 제목: 제안서 검토 요청

안녕하세요, 이서연님.

제안서 초안 검토 요청드립니다.
2025-01-26까지 피드백 주시면 감사하겠습니다.

첨부: 제안서_초안.docx

감사합니다.
나 드림",검토 요청,
88,2,slack,2025-01-24 15:36:26,2025-01-24,자리 비움: 오후 2시-4시 외근입니다.,자리 비움 공지,
235,4,sms,2025-01-24 19:11:02,2025-01-24,회의 시간 10분 전입니다. 곧 시작하겠습니다.,일반 업무 메시지,
196,4,kakao,2025-01-24 21:02:23,2025-01-24,최수아님~ 오늘 점심 뭐 드실래요? 🍕,비공식 일정 소통,
283,5,slack,2025-01-25 08:06:32,2025-01-25,다음 주 월요일 오후 4시에 아이데이션 회의 관련 미팅 가능하실까요?,일반 업무 메시지,
10,1,email,2025-01-26 02:42:06,2025-01-26,"제목: 제목: 기술 제휴 제안서 발송

안녕하세요, 김민준님.

요청하신 협업 모델 제안서 보내드립니다.
궁금한 점 있으시면 언제든지 연락주세요.

첨부: 협업 모델_제안서.pdf

감사합니다.
나 드림",제안서 발송,
2,1,phone,2025-01-27 18:14:32,2025-01-27,최주임님! 저 김민준인데요...,일반 업무 메시지,"최주임님! 저 김민준인데요. 지금 인증서버 서비스에 접속 장애가 발생했습니다. 원인 파악 중인데, 혹시 관련해서 아시는 내용 있으신가요? 아, 네... 일단 저희 쪽에서도 계속 확인해보겠습니다. 특이사항 발견되면 바로 공유드리겠습니다. 네, 부탁드립니다!"
150,3,kakao,2025-01-27 23:22:03,2025-01-27,박지훈님~ 오늘 점심 뭐 드실래요? 🍕,비공식 일정 소통,
272,5,phone,2025-01-28 22:28:45,2025-01-28,"네, 기술지원팀 정도윤입니다...",일반 업무 메시지,"네, 기술지원팀 정도윤입니다. 무엇을 도와드릴까요? 아, 박팀장님. SmartAnalytics 사용 중에 오류가 발생하셨다고요? 어떤 오류 메시지가 나오나요? 아... 잠시만요. 그 오류는 보통 재부팅 하시면 해결됩니다. 한번 시도해보시겠어요? 네, 천천히 해보세요. ... 해결되셨나요? 다행이네요. 다른 문제 없으시면 통화 종료하겠습니다. 네, 감사합니다."
204,4,email,2025-01-29 08:26:28,2025-01-29,"제목: 제목: 주간회의 회의록 공유

안녕하세요, 최수아님.

오늘 진행된 고객미팅 회의록 공유드립니다.
결정 사항 및 액션 아이템 확인 부탁드립니다.

첨부: 고객미팅_회의록.pdf

감사합니다.
나 드림",회의록 공유,
111,2,phone,2025-01-30 07:59:00,2025-01-30,"네, 이서연입니다...",일반 업무 메시지,"네, 이서연입니다. 최주임님, 안녕하세요. 계약서 초안 잘 받았습니다. 검토해보니 납품 기한 관련해서 저희 쪽 의견을 조금 반영해주셨으면 하는데요. 현재 제시된 12일은 조금 촉박할 것 같아서, 21일로 조정 가능할지 여쭙고 싶습니다. 네... 내부적으로 검토해보시고 다시 연락 주시겠어요? 알겠습니다. 기다리겠습니다. 네, 감사합니다."
185,3,sms,2025-01-30 18:47:30,2025-01-30,"박지훈님, 부재중 전화 확인했습니다. 다시 연락드리겠습니다.",부재중 응답,
139,3,email,2025-01-30 23:30:50,2025-01-30,"제목: 제목: 기획서 검토 요청

안녕하세요, 박지훈님.

제안서 초안 검토 요청드립니다.
2025-02-02까지 피드백 주시면 감사하겠습니다.

첨부: 제안서_초안.docx

감사합니다.
나 드림",검토 요청,
289,5,email,2025-01-31 00:45:38,2025-01-31,"제목: 제목: 알파 주간 보고서 제출

안녕하세요, 정도윤님.

베타 주간 보고서 첨부하여 보내드립니다.
검토 후 의견 주시면 감사하겠습니다.

감사합니다.
나 드림",보고서 제출,
20,1,sms,2025-02-01 10:16:16,2025-02-01,"[(주)넥스트] 김민준님, 오후 4시에 본사 1층 회의실에서 뵙겠습니다.",회의 일정 안내,
275,5,kakao,2025-02-01 21:00:04,2025-02-01,혹시 지금 잠깐 통화 가능하실까요?,통화 요청,
119,2,kakao,2025-02-03 01:55:00,2025-02-03,혹시 지금 잠깐 통화 가능하실까요?,통화 요청,
33,1,email,2025-02-03 14:02:16,2025-02-03,"제목: 제목: 휴가 신청 승인 요청

안녕하세요, 팀장님.

2025-06-13부터 2025-07-15까지 개인 사정으로 휴가를 신청하고자 합니다.
업무 인수인계는 박서준님께 완료하였습니다.
승인 부탁드립니다.

감사합니다.
나 드림",휴가 신청,
248,5,slack,2025-02-03 22:10:14,2025-02-03,긴급: 데이터 유실 발생. 확인 후 조치 부탁드립니다.,일반 업무 메시지,
